attribute_id,content_id,attribute_name,string_value,decimal_value,date_value,created_at
43953,21977,Categoría,Arte,,,2025-01-02 00:00:00
43955,21978,Categoría,Filosofía,,,2025-01-02 00:00:00
43958,21979,Duración,,68,,2025-01-02 00:00:00
43959,21980,Categoría,Economía,,,2025-01-02 00:00:00
43960,21980,Duración,,111,,2025-01-02 00:00:00
43963,21982,Categoría,Arte,,,2025-01-02 00:00:00
43965,21983,Categoría,Matemáticas,,,2025-01-02 00:00:00
43966,21983,Duración,,28,,2025-01-02 00:00:00
43967,21984,Categoría,Historia,,,2025-01-02 00:00:00
43969,21985,Categoría,Ciencia,,,2025-01-02 00:00:00
43975,21988,Categoría,Economía,,,2025-01-02 00:00:00
43976,21988,Duración,,77,,2025-01-02 00:00:00
43977,21989,Categoría,Arte,,,2025-01-02 00:00:00
43983,21992,Categoría,Filosofía,,,2025-01-02 00:00:00
43987,21994,Categoría,Filosofía,,,2025-01-02 00:00:00
43988,21994,Duración,,19,,2025-01-02 00:00:00
43989,21995,Categoría,Filosofía,,,2025-01-02 00:00:00
43990,21995,Duración,,23,,2025-01-02 00:00:00
43993,21997,Categoría,Economía,,,2025-01-02 00:00:00
43994,21997,Duración,,126,,2025-01-02 00:00:00
43998,21999,Duración,,29,,2025-01-02 00:00:00
43999,22000,Categoría,Tecnología,,,2025-01-02 00:00:00
44004,22002,Duración,,117,,2025-01-02 00:00:00
44008,22004,Duración,,27,,2025-01-02 00:00:00
44014,22007,Duración,,11,,2025-01-02 00:00:00
44016,22008,Duración,,109,,2025-01-02 00:00:00
44017,22009,Categoría,Tecnología,,,2025-01-02 00:00:00
44019,22010,Categoría,Economía,,,2025-01-02 00:00:00
44022,22011,Duración,,23,,2025-01-02 00:00:00
44024,22012,Duración,,59,,2025-01-02 00:00:00
44026,22013,Duración,,108,,2025-01-02 00:00:00
44027,22014,Categoría,Historia,,,2025-01-02 00:00:00
44029,22015,Categoría,Matemáticas,,,2025-01-02 00:00:00
44035,22018,Categoría,Arte,,,2025-01-02 00:00:00
44037,22019,Categoría,Arte,,,2025-01-02 00:00:00
44038,22019,Duración,,124,,2025-01-02 00:00:00
44049,22025,Categoría,Historia,,,2025-01-02 00:00:00
44051,22026,Categoría,Matemáticas,,,2025-01-02 00:00:00
44052,22026,Duración,,12,,2025-01-02 00:00:00
44053,22027,Categoría,Tecnología,,,2025-01-02 00:00:00
44054,22027,Duración,,84,,2025-01-02 00:00:00
44056,22028,Duración,,35,,2025-01-02 00:00:00
44061,22031,Categoría,Tecnología,,,2025-01-02 00:00:00
44062,22031,Duración,,35,,2025-01-02 00:00:00
44073,22037,Categoría,Ciencia,,,2025-01-02 00:00:00
44074,22037,Duración,,153,,2025-01-02 00:00:00
44077,22039,Categoría,Ciencia,,,2025-01-02 00:00:00
44078,22039,Duración,,95,,2025-01-02 00:00:00
44081,22041,Categoría,Matemáticas,,,2025-01-02 00:00:00
44083,22042,Categoría,Historia,,,2025-01-02 00:00:00
44087,22044,Categoría,Tecnología,,,2025-01-02 00:00:00
44096,22048,Duración,,65,,2025-01-02 00:00:00
44097,22049,Categoría,Arte,,,2025-01-02 00:00:00
44100,22050,Duración,,30,,2025-01-02 00:00:00
44101,22051,Categoría,Matemáticas,,,2025-01-02 00:00:00
44102,22051,Duración,,40,,2025-01-02 00:00:00
44106,22053,Duración,,27,,2025-01-02 00:00:00
44108,22054,Duración,,43,,2025-01-02 00:00:00
44109,22055,Categoría,Historia,,,2025-01-02 00:00:00
44113,22057,Categoría,Filosofía,,,2025-01-02 00:00:00
44119,22060,Categoría,Arte,,,2025-01-02 00:00:00
44120,22060,Duración,,120,,2025-01-02 00:00:00
44123,22062,Categoría,Ciencia,,,2025-01-02 00:00:00
44124,22062,Duración,,32,,2025-01-02 00:00:00
44126,22063,Duración,,10,,2025-01-02 00:00:00
44129,22065,Categoría,Economía,,,2025-01-02 00:00:00
44132,22066,Duración,,83,,2025-01-02 00:00:00
44134,22067,Duración,,105,,2025-01-02 00:00:00
44135,22068,Categoría,Arte,,,2025-01-02 00:00:00
44136,22068,Duración,,39,,2025-01-02 00:00:00
44141,22071,Categoría,Matemáticas,,,2025-01-02 00:00:00
44143,22072,Categoría,Arte,,,2025-01-02 00:00:00
44145,22073,Categoría,Matemáticas,,,2025-01-02 00:00:00
44146,22073,Duración,,66,,2025-01-02 00:00:00
44147,22074,Categoría,Historia,,,2025-01-02 00:00:00
44149,22075,Categoría,Historia,,,2025-01-02 00:00:00
44150,22075,Duración,,20,,2025-01-02 00:00:00
44155,22078,Categoría,Historia,,,2025-01-02 00:00:00
44156,22078,Duración,,87,,2025-01-02 00:00:00
44157,22079,Categoría,Ciencia,,,2025-01-02 00:00:00
44159,22080,Categoría,Economía,,,2025-01-02 00:00:00
44160,22080,Duración,,119,,2025-01-02 00:00:00
44162,22081,Duración,,102,,2025-01-02 00:00:00
44165,22083,Categoría,Tecnología,,,2025-01-02 00:00:00
44167,22084,Categoría,Ciencia,,,2025-01-02 00:00:00
44168,22084,Duración,,35,,2025-01-02 00:00:00
44179,22090,Categoría,Economía,,,2025-01-02 00:00:00
44182,22091,Duración,,117,,2025-01-02 00:00:00
44183,22092,Categoría,Matemáticas,,,2025-01-02 00:00:00
44185,22093,Categoría,Ciencia,,,2025-01-02 00:00:00
44191,22096,Categoría,Historia,,,2025-01-02 00:00:00
44194,22097,Duración,,28,,2025-01-02 00:00:00
44195,22098,Categoría,Ciencia,,,2025-01-02 00:00:00
44199,22100,Categoría,Economía,,,2025-01-02 00:00:00
44200,22100,Duración,,88,,2025-01-02 00:00:00
44201,22101,Categoría,Ciencia,,,2025-01-02 00:00:00
44203,22102,Categoría,Economía,,,2025-01-02 00:00:00
44204,22102,Duración,,117,,2025-01-02 00:00:00
44226,22113,Duración,,72,,2025-01-02 00:00:00
44227,22114,Categoría,Filosofía,,,2025-01-02 00:00:00
44228,22114,Duración,,47,,2025-01-02 00:00:00
44229,22115,Categoría,Ciencia,,,2025-01-02 00:00:00
44230,22115,Duración,,120,,2025-01-02 00:00:00
44231,22116,Categoría,Ciencia,,,2025-01-02 00:00:00
44232,22116,Duración,,67,,2025-01-02 00:00:00
44234,22117,Duración,,11,,2025-01-02 00:00:00
44235,22118,Categoría,Arte,,,2025-01-02 00:00:00
44236,22118,Duración,,146,,2025-01-02 00:00:00
44237,22119,Categoría,Ciencia,,,2025-01-02 00:00:00
44240,22120,Duración,,13,,2025-01-02 00:00:00
44246,22123,Duración,,101,,2025-01-02 00:00:00
44247,22124,Categoría,Historia,,,2025-01-02 00:00:00
44248,22124,Duración,,46,,2025-01-02 00:00:00
44249,22125,Categoría,Historia,,,2025-01-02 00:00:00
44250,22125,Duración,,49,,2025-01-02 00:00:00
44252,22126,Duración,,89,,2025-01-02 00:00:00
44253,22127,Categoría,Historia,,,2025-01-02 00:00:00
44255,22128,Categoría,Historia,,,2025-01-02 00:00:00
44257,22129,Categoría,Arte,,,2025-01-02 00:00:00
44259,22130,Categoría,Ciencia,,,2025-01-02 00:00:00
44260,22130,Duración,,118,,2025-01-02 00:00:00
44261,22131,Categoría,Arte,,,2025-01-02 00:00:00
44262,22131,Duración,,95,,2025-01-02 00:00:00
44266,22133,Duración,,172,,2025-01-02 00:00:00
44268,22134,Duración,,23,,2025-01-02 00:00:00
44271,22136,Categoría,Filosofía,,,2025-01-02 00:00:00
44272,22136,Duración,,91,,2025-01-02 00:00:00
44274,22137,Duración,,45,,2025-01-02 00:00:00
44276,22138,Duración,,22,,2025-01-02 00:00:00
44278,22139,Duración,,72,,2025-01-02 00:00:00
44279,22140,Categoría,Tecnología,,,2025-01-02 00:00:00
44280,22140,Duración,,16,,2025-01-02 00:00:00
44281,22141,Categoría,Tecnología,,,2025-01-02 00:00:00
44282,22141,Duración,,122,,2025-01-02 00:00:00
44284,22142,Duración,,96,,2025-01-02 00:00:00
44285,22143,Categoría,Economía,,,2025-01-02 00:00:00
44287,22144,Categoría,Economía,,,2025-01-02 00:00:00
44289,22145,Categoría,Matemáticas,,,2025-01-02 00:00:00
44292,22146,Duración,,83,,2025-01-02 00:00:00
44296,22148,Duración,,30,,2025-01-02 00:00:00
44298,22149,Duración,,10,,2025-01-02 00:00:00
44300,22150,Duración,,17,,2025-01-02 00:00:00
44303,22152,Categoría,Matemáticas,,,2025-01-02 00:00:00
44304,22152,Duración,,156,,2025-01-02 00:00:00
44305,22153,Categoría,Tecnología,,,2025-01-02 00:00:00
44306,22153,Duración,,8,,2025-01-02 00:00:00
44307,22154,Categoría,Historia,,,2025-01-02 00:00:00
44308,22154,Duración,,59,,2025-01-02 00:00:00
44314,22157,Duración,,33,,2025-01-02 00:00:00
44316,22158,Duración,,115,,2025-01-02 00:00:00
44317,22159,Categoría,Matemáticas,,,2025-01-02 00:00:00
44319,22160,Categoría,Tecnología,,,2025-01-02 00:00:00
44321,22161,Categoría,Tecnología,,,2025-01-02 00:00:00
44322,22161,Duración,,116,,2025-01-02 00:00:00
44323,22162,Categoría,Matemáticas,,,2025-01-02 00:00:00
44324,22162,Duración,,41,,2025-01-02 00:00:00
44327,22164,Categoría,Economía,,,2025-01-02 00:00:00
44330,22165,Duración,,167,,2025-01-02 00:00:00
44333,22167,Categoría,Matemáticas,,,2025-01-02 00:00:00
44335,22168,Categoría,Arte,,,2025-01-02 00:00:00
44336,22168,Duración,,28,,2025-01-02 00:00:00
44340,22170,Duración,,81,,2025-01-02 00:00:00
44353,22177,Categoría,Matemáticas,,,2025-01-02 00:00:00
44354,22177,Duración,,41,,2025-01-02 00:00:00
44355,22178,Categoría,Tecnología,,,2025-01-02 00:00:00
44361,22181,Categoría,Matemáticas,,,2025-01-02 00:00:00
44363,22182,Categoría,Ciencia,,,2025-01-02 00:00:00
44364,22182,Duración,,158,,2025-01-02 00:00:00
44367,22184,Categoría,Ciencia,,,2025-01-02 00:00:00
44372,22186,Duración,,77,,2025-01-02 00:00:00
44373,22187,Categoría,Historia,,,2025-01-02 00:00:00
44376,22188,Duración,,64,,2025-01-02 00:00:00
44378,22189,Duración,,53,,2025-01-02 00:00:00
44379,22190,Categoría,Matemáticas,,,2025-01-02 00:00:00
44383,22192,Categoría,Historia,,,2025-01-02 00:00:00
44387,22194,Categoría,Tecnología,,,2025-01-02 00:00:00
44388,22194,Duración,,93,,2025-01-02 00:00:00
44389,22195,Categoría,Economía,,,2025-01-02 00:00:00
44391,22196,Categoría,Ciencia,,,2025-01-02 00:00:00
44396,22198,Duración,,73,,2025-01-02 00:00:00
44397,22199,Categoría,Ciencia,,,2025-01-02 00:00:00
44399,22200,Categoría,Historia,,,2025-01-02 00:00:00
44402,22201,Duración,,46,,2025-01-02 00:00:00
44405,22203,Categoría,Economía,,,2025-01-02 00:00:00
44406,22203,Duración,,37,,2025-01-02 00:00:00
44407,22204,Categoría,Tecnología,,,2025-01-02 00:00:00
44410,22205,Duración,,30,,2025-01-02 00:00:00
44412,22206,Duración,,88,,2025-01-02 00:00:00
44414,22207,Duración,,33,,2025-01-02 00:00:00
44415,22208,Categoría,Tecnología,,,2025-01-02 00:00:00
44417,22209,Categoría,Tecnología,,,2025-01-02 00:00:00
44419,22210,Categoría,Ciencia,,,2025-01-02 00:00:00
44423,22212,Categoría,Historia,,,2025-01-02 00:00:00
44424,22212,Duración,,63,,2025-01-02 00:00:00
44428,22214,Duración,,27,,2025-01-02 00:00:00
44429,22215,Categoría,Arte,,,2025-01-02 00:00:00
44430,22215,Duración,,65,,2025-01-02 00:00:00
44431,22216,Categoría,Tecnología,,,2025-01-02 00:00:00
44434,22217,Duración,,116,,2025-01-02 00:00:00
44435,22218,Categoría,Historia,,,2025-01-02 00:00:00
44436,22218,Duración,,106,,2025-01-02 00:00:00
44445,22223,Categoría,Ciencia,,,2025-01-02 00:00:00
44446,22223,Duración,,167,,2025-01-02 00:00:00
44450,22225,Duración,,88,,2025-01-02 00:00:00
44452,22226,Duración,,64,,2025-01-02 00:00:00
44455,22228,Categoría,Historia,,,2025-01-02 00:00:00
44458,22229,Duración,,97,,2025-01-02 00:00:00
44461,22231,Categoría,Matemáticas,,,2025-01-02 00:00:00
44465,22233,Categoría,Economía,,,2025-01-02 00:00:00
44467,22234,Categoría,Ciencia,,,2025-01-02 00:00:00
44468,22234,Duración,,32,,2025-01-02 00:00:00
44471,22236,Categoría,Filosofía,,,2025-01-02 00:00:00
44473,22237,Categoría,Matemáticas,,,2025-01-02 00:00:00
44475,22238,Categoría,Arte,,,2025-01-02 00:00:00
44477,22239,Categoría,Ciencia,,,2025-01-02 00:00:00
44479,22240,Categoría,Filosofía,,,2025-01-02 00:00:00
44482,22241,Duración,,19,,2025-01-02 00:00:00
44484,22242,Duración,,76,,2025-01-02 00:00:00
44485,22243,Categoría,Filosofía,,,2025-01-02 00:00:00
44491,22246,Categoría,Matemáticas,,,2025-01-02 00:00:00
44493,22247,Categoría,Arte,,,2025-01-02 00:00:00
44495,22248,Categoría,Arte,,,2025-01-02 00:00:00
44499,22250,Categoría,Historia,,,2025-01-02 00:00:00
44501,22251,Categoría,Ciencia,,,2025-01-02 00:00:00
44502,22251,Duración,,73,,2025-01-02 00:00:00
44507,22254,Categoría,Arte,,,2025-01-02 00:00:00
44509,22255,Categoría,Matemáticas,,,2025-01-02 00:00:00
44512,22256,Duración,,32,,2025-01-02 00:00:00
44515,22258,Categoría,Tecnología,,,2025-01-02 00:00:00
44520,22260,Duración,,18,,2025-01-02 00:00:00
44525,22263,Categoría,Historia,,,2025-01-02 00:00:00
44527,22264,Categoría,Ciencia,,,2025-01-02 00:00:00
44530,22265,Duración,,18,,2025-01-02 00:00:00
44531,22266,Categoría,Arte,,,2025-01-02 00:00:00
44532,22266,Duración,,95,,2025-01-02 00:00:00
44534,22267,Duración,,31,,2025-01-02 00:00:00
44535,22268,Categoría,Filosofía,,,2025-01-02 00:00:00
44536,22268,Duración,,85,,2025-01-02 00:00:00
44537,22269,Categoría,Matemáticas,,,2025-01-02 00:00:00
44538,22269,Duración,,22,,2025-01-02 00:00:00
44539,22270,Categoría,Arte,,,2025-01-02 00:00:00
44543,22272,Categoría,Arte,,,2025-01-02 00:00:00
44544,22272,Duración,,38,,2025-01-02 00:00:00
44548,22274,Duración,,61,,2025-01-02 00:00:00
44556,22278,Duración,,172,,2025-01-02 00:00:00
44560,22280,Duración,,15,,2025-01-02 00:00:00
44563,22282,Categoría,Ciencia,,,2025-01-02 00:00:00
44569,22285,Categoría,Historia,,,2025-01-02 00:00:00
44570,22285,Duración,,87,,2025-01-02 00:00:00
44572,22286,Duración,,54,,2025-01-02 00:00:00
44573,22287,Categoría,Matemáticas,,,2025-01-02 00:00:00
44575,22288,Categoría,Tecnología,,,2025-01-02 00:00:00
44576,22288,Duración,,29,,2025-01-02 00:00:00
44577,22289,Categoría,Filosofía,,,2025-01-02 00:00:00
44580,22290,Duración,,113,,2025-01-02 00:00:00
44581,22291,Categoría,Arte,,,2025-01-02 00:00:00
44585,22293,Categoría,Ciencia,,,2025-01-02 00:00:00
44593,22297,Categoría,Tecnología,,,2025-01-02 00:00:00
44595,22298,Categoría,Arte,,,2025-01-02 00:00:00
44596,22298,Duración,,49,,2025-01-02 00:00:00
44597,22299,Categoría,Arte,,,2025-01-02 00:00:00
44602,22301,Duración,,18,,2025-01-02 00:00:00
44605,22303,Categoría,Tecnología,,,2025-01-02 00:00:00
44606,22303,Duración,,20,,2025-01-02 00:00:00
44610,22305,Duración,,112,,2025-01-02 00:00:00
44611,22306,Categoría,Arte,,,2025-01-02 00:00:00
44613,22307,Categoría,Economía,,,2025-01-02 00:00:00
44616,22308,Duración,,52,,2025-01-02 00:00:00
44620,22310,Duración,,32,,2025-01-02 00:00:00
44629,22315,Categoría,Ciencia,,,2025-01-02 00:00:00
44632,22316,Duración,,27,,2025-01-02 00:00:00
44633,22317,Categoría,Filosofía,,,2025-01-02 00:00:00
44634,22317,Duración,,52,,2025-01-02 00:00:00
44635,22318,Categoría,Matemáticas,,,2025-01-02 00:00:00
44637,22319,Categoría,Ciencia,,,2025-01-02 00:00:00
44640,22320,Duración,,78,,2025-01-02 00:00:00
44648,22324,Duración,,87,,2025-01-02 00:00:00
44650,22325,Duración,,31,,2025-01-02 00:00:00
44652,22326,Duración,,85,,2025-01-02 00:00:00
44653,22327,Categoría,Arte,,,2025-01-02 00:00:00
44659,22330,Categoría,Tecnología,,,2025-01-02 00:00:00
44664,22332,Duración,,45,,2025-01-02 00:00:00
44668,22334,Duración,,114,,2025-01-02 00:00:00
44669,22335,Categoría,Historia,,,2025-01-02 00:00:00
44673,22337,Categoría,Ciencia,,,2025-01-02 00:00:00
44675,22338,Categoría,Economía,,,2025-01-02 00:00:00
44676,22338,Duración,,113,,2025-01-02 00:00:00
44677,22339,Categoría,Historia,,,2025-01-02 00:00:00
44682,22341,Duración,,62,,2025-01-02 00:00:00
44684,22342,Duración,,23,,2025-01-02 00:00:00
44687,22344,Categoría,Economía,,,2025-01-02 00:00:00
44688,22344,Duración,,91,,2025-01-02 00:00:00
44689,22345,Categoría,Tecnología,,,2025-01-02 00:00:00
44690,22345,Duración,,78,,2025-01-02 00:00:00
44692,22346,Duración,,18,,2025-01-02 00:00:00
44694,22347,Duración,,156,,2025-01-02 00:00:00
44695,22348,Categoría,Tecnología,,,2025-01-02 00:00:00
44699,22350,Categoría,Filosofía,,,2025-01-02 00:00:00
44704,22352,Duración,,49,,2025-01-02 00:00:00
44709,22355,Categoría,Filosofía,,,2025-01-02 00:00:00
44710,22355,Duración,,82,,2025-01-02 00:00:00
44711,22356,Categoría,Matemáticas,,,2025-01-02 00:00:00
44713,22357,Categoría,Historia,,,2025-01-02 00:00:00
44715,22358,Categoría,Ciencia,,,2025-01-02 00:00:00
44719,22360,Categoría,Filosofía,,,2025-01-02 00:00:00
44721,22361,Categoría,Ciencia,,,2025-01-02 00:00:00
44723,22362,Categoría,Matemáticas,,,2025-01-02 00:00:00
44727,22364,Categoría,Arte,,,2025-01-02 00:00:00
44732,22366,Duración,,97,,2025-01-02 00:00:00
44737,22369,Categoría,Economía,,,2025-01-02 00:00:00
44738,22369,Duración,,113,,2025-01-02 00:00:00
44740,22370,Duración,,49,,2025-01-02 00:00:00
44743,22372,Categoría,Ciencia,,,2025-01-02 00:00:00
44744,22372,Duración,,47,,2025-01-02 00:00:00
44747,22374,Categoría,Ciencia,,,2025-01-02 00:00:00
44748,22374,Duración,,60,,2025-01-02 00:00:00
44753,22377,Categoría,Arte,,,2025-01-02 00:00:00
44755,22378,Categoría,Historia,,,2025-01-02 00:00:00
44760,22380,Duración,,140,,2025-01-02 00:00:00
44763,22382,Categoría,Arte,,,2025-01-02 00:00:00
44765,22383,Categoría,Historia,,,2025-01-02 00:00:00
44767,22384,Categoría,Ciencia,,,2025-01-02 00:00:00
44768,22384,Duración,,53,,2025-01-02 00:00:00
44775,22388,Categoría,Filosofía,,,2025-01-02 00:00:00
44778,22389,Duración,,110,,2025-01-02 00:00:00
44780,22390,Duración,,52,,2025-01-02 00:00:00
44781,22391,Categoría,Arte,,,2025-01-02 00:00:00
44782,22391,Duración,,78,,2025-01-02 00:00:00
44784,22392,Duración,,115,,2025-01-02 00:00:00
44786,22393,Duración,,123,,2025-01-02 00:00:00
44789,22395,Categoría,Tecnología,,,2025-01-02 00:00:00
44790,22395,Duración,,55,,2025-01-02 00:00:00
44793,22397,Categoría,Ciencia,,,2025-01-02 00:00:00
44794,22397,Duración,,80,,2025-01-02 00:00:00
44795,22398,Categoría,Ciencia,,,2025-01-02 00:00:00
44797,22399,Categoría,Filosofía,,,2025-01-02 00:00:00
44798,22399,Duración,,52,,2025-01-02 00:00:00
44799,22400,Categoría,Arte,,,2025-01-02 00:00:00
44803,22402,Categoría,Economía,,,2025-01-02 00:00:00
44810,22405,Duración,,58,,2025-01-02 00:00:00
44814,22407,Duración,,22,,2025-01-02 00:00:00
44816,22408,Duración,,78,,2025-01-02 00:00:00
44817,22409,Categoría,Matemáticas,,,2025-01-02 00:00:00
44820,22410,Duración,,87,,2025-01-02 00:00:00
44821,22411,Categoría,Matemáticas,,,2025-01-02 00:00:00
44822,22411,Duración,,112,,2025-01-02 00:00:00
44825,22413,Categoría,Ciencia,,,2025-01-02 00:00:00
44826,22413,Duración,,89,,2025-01-02 00:00:00
44827,22414,Categoría,Tecnología,,,2025-01-02 00:00:00
44830,22415,Duración,,94,,2025-01-02 00:00:00
44832,22416,Duración,,28,,2025-01-02 00:00:00
44834,22417,Duración,,76,,2025-01-02 00:00:00
44839,22420,Categoría,Arte,,,2025-01-02 00:00:00
44843,22422,Categoría,Economía,,,2025-01-02 00:00:00
44844,22422,Duración,,114,,2025-01-02 00:00:00
44845,22423,Categoría,Matemáticas,,,2025-01-02 00:00:00
44846,22423,Duración,,84,,2025-01-02 00:00:00
44847,22424,Categoría,Arte,,,2025-01-02 00:00:00
44848,22424,Duración,,13,,2025-01-02 00:00:00
44851,22426,Categoría,Filosofía,,,2025-01-02 00:00:00
44860,22430,Duración,,119,,2025-01-02 00:00:00
44864,22432,Duración,,76,,2025-01-02 00:00:00
44867,22434,Categoría,Tecnología,,,2025-01-02 00:00:00
44868,22434,Duración,,10,,2025-01-02 00:00:00
44873,22437,Categoría,Ciencia,,,2025-01-02 00:00:00
44874,22437,Duración,,118,,2025-01-02 00:00:00
44875,22438,Categoría,Tecnología,,,2025-01-02 00:00:00
44876,22438,Duración,,56,,2025-01-02 00:00:00
44877,22439,Categoría,Tecnología,,,2025-01-02 00:00:00
44887,22444,Categoría,Arte,,,2025-01-02 00:00:00
44888,22444,Duración,,84,,2025-01-02 00:00:00
44889,22445,Categoría,Historia,,,2025-01-02 00:00:00
44892,22446,Duración,,5,,2025-01-02 00:00:00
44894,22447,Duración,,42,,2025-01-02 00:00:00
44900,22450,Duración,,35,,2025-01-02 00:00:00
44901,22451,Categoría,Matemáticas,,,2025-01-02 00:00:00
44906,22453,Duración,,116,,2025-01-02 00:00:00
44907,22454,Categoría,Economía,,,2025-01-02 00:00:00
44908,22454,Duración,,77,,2025-01-02 00:00:00
44909,22455,Categoría,Historia,,,2025-01-02 00:00:00
44910,22455,Duración,,24,,2025-01-02 00:00:00
44912,22456,Duración,,101,,2025-01-02 00:00:00
44914,22457,Duración,,110,,2025-01-02 00:00:00
44916,22458,Duración,,80,,2025-01-02 00:00:00
44918,22459,Duración,,10,,2025-01-02 00:00:00
44922,22461,Duración,,112,,2025-01-02 00:00:00
44924,22462,Duración,,99,,2025-01-02 00:00:00
44928,22464,Duración,,43,,2025-01-02 00:00:00
44939,22470,Categoría,Filosofía,,,2025-01-02 00:00:00
44944,22472,Duración,,38,,2025-01-02 00:00:00
44950,22475,Duración,,98,,2025-01-02 00:00:00
44953,22477,Categoría,Tecnología,,,2025-01-02 00:00:00
44957,22479,Categoría,Arte,,,2025-01-02 00:00:00
44958,22479,Duración,,59,,2025-01-02 00:00:00
44959,22480,Categoría,Ciencia,,,2025-01-02 00:00:00
44960,22480,Duración,,100,,2025-01-02 00:00:00
44963,22482,Categoría,Arte,,,2025-01-02 00:00:00
44965,22483,Categoría,Arte,,,2025-01-02 00:00:00
44966,22483,Duración,,100,,2025-01-02 00:00:00
44971,22486,Categoría,Economía,,,2025-01-02 00:00:00
44974,22487,Duración,,43,,2025-01-02 00:00:00
44975,22488,Categoría,Arte,,,2025-01-02 00:00:00
44976,22488,Duración,,54,,2025-01-02 00:00:00
44981,22491,Categoría,Historia,,,2025-01-02 00:00:00
44982,22491,Duración,,95,,2025-01-02 00:00:00
44984,22492,Duración,,14,,2025-01-02 00:00:00
